replication,scenario,liters,operation_h,pause_h,monitored_h,efficiency
1924,s3_integrated,263097.0141361481,130.18512712305437,102.42356898805652,232.60869611111102,0.5596743771817903
1925,baseline,229722.48350166663,108.08526416666655,166.0820080555555,274.16727222222204,0.3942310958218956
1925,s1_5s_visual,234976.3156871387,110.21527315658982,163.95199906563226,274.16727222222204,0.4020001084128544
1925,s2_tpm,287350.60036202177,134.48216097987654,139.6851112423455,274.16727222222204,0.49051135786504124
1925,s3_integrated,315963.0224460248,147.0643836176349,127.10288860458714,274.16727222222204,0.5364038618673426
1926,baseline,220058.86484795983,104.76186583333323,138.03956249999987,242.80142833333312,0.43147137375777517
1926,s1_5s_visual,226342.32824627685,107.30352581876667,135.4979025145665,242.80142833333312,0.44193943402776703
1926,s2_tpm,265084.39472092316,125.50912026202171,117.29230807131142,242.80142833333312,0.5169208481332115
1926,s3_integrated,292549.1022858109,137.15828744285335,105.64314089047974,242.80142833333312,0.5648990139158234
1927,baseline,184387.53648722533,88.05972611111108,125.72381083333325,213.78353694444434,0.4119106988766635
1927,s1_5s_visual,189234.01442771283,90.0074103454588,123.77612659898553,213.78353694444434,0.4210212424769121
1927,s2_tpm,216503.43886951453,104.31287236629561,109.47066457814863,213.78353694444434,0.48793688165709065
1927,s3_integrated,239465.83581057342,114.42186673169299,99.3616702127513,213.78353694444434,0.5352230034505775
1928,baseline,205911.90327596883,100.4212702777777,156.18556777777764,256.60683805555544,0.3913429238235517
1928,s1_5s_visual,210137.47786774975,102.29920356232094,154.3076344932344,256.60683805555544,0.3986612529015035
1928,s2_tpm,259479.4506042354,124.9983014211348,131.60853663442055,256.60683805555544,0.4871199160876322
1928,s3_integrated,285159.69248200586,136.37183217680712,120.23500587874823,256.60683805555544,0.5314427051522399
1929,baseline,212873.9993994015,99.8433422222222,162.18495361111104,262.0282958333332,0.3810403067527065
1929,s1_5s_visual,218756.1222832475,102.38801525381928,159.64028057951387,262.0282958333332,0.390751750409981
1929,s2_tpm,266947.0827322096,125.3647786136576,136.66351721967558,262.0282958333332,0.47843985022670094
1929,s3_integrated,295203.0978073331,137.93303226118675,124.09526357214637,262.0282958333332,0.5264051037790247
1930,baseline,204873.51193427757,104.4455463888888,113.65471499999994,218.10026138888873,0.4788877634706487
1930,s1_5s_visual,208837.9705620505,106.35391012396174,111.74635126492699,218.10026138888873,0.48763770133372253
1930,s2_tpm,239716.84989287678,121.9027808560522,96.19748053283655,218.10026138888873,0.5589300080603326
1930,s3_integrated,259533.77172727982,131.50648403419206,86.59377735469663,218.10026138888873,0.6029634407439172
1931,baseline,243335.13103058422,116.01595749999998,141.1280916666665,257.14404916666655,0.45117107658519
1931,s1_5s_visual,249929.6074090887,118.92332106611511,138.22072810055133,257.14404916666655,0.462477438041102
1931,s2_tpm,282912.5019441027,134.78087039911387,122.36317876755264,257.14404916666655,0.5241453995762366
1931,s3_integrated,309048.6676999616,146.49634695775796,110.64770220890847,257.14404916666655,0.5697053749931702
1932,baseline,208585.04056953665,101.28649694444441,132.57923472222208,233.8657316666665,0.43309678687260633
1932,s1_5s_visual,213538.6845894948,103.46015803449116,130.40557363217533,233.8657316666665,0.4423912699700484
1932,s2_tpm,251560.5122756046,120.65938746276355,113.2063442039029,233.8657316666665,0.515934449236632
1932,s3_integrated,277101.32280870026,131.87555552953998,101.99017613712653,233.8657316666665,0.5638943105931605
1933,baseline,210754.6406485471,97.13070555555545,153.04964388888888,250.1803494444443,0.3882427447689074
1933,s1_5s_visual,218619.2009164142,100.4561246664555,149.7242247779888,250.1803494444443,0.4015348323300789
1933,s2_tpm,257281.3249537124,117.77852003125537,132.40182941318886,250.1803494444443,0.47077446447251675
1933,s3_integrated,288181.6717997041,130.83868741401537,119.34166203042882,250.1803494444443,0.5229774748678643
1934,baseline,186714.37717726198,82.31541555555557,124.2774708333332,206.59288638888876,0.39844264240834365
1934,s1_5s_visual,191197.02778273498,84.19711597139336,122.39577041749541,206.59288638888876,0.4075508960792648
1934,s2_tpm,229995.8030361658,100.88408425962227,105.70880212926647,206.59288638888876,0.48832312681724627
1934,s3_integrated,255033.02403019406,111.13477984644037,95.45810654244833,206.59288638888876,0.5379409803938804
1935,baseline,192841.6561032164,94.71225722222212,125.72132499999996,220.43358222222207,0.4296634671877782
1935,s1_5s_visual,198876.03187804102,97.28425888498175,123.14932333724032,220.43358222222207,0.4413313883676226
1935,s2_tpm,229868.59847824147,111.57976132549152,108.85382089673051,220.43358222222207,0.506183133262365
1935,s3_integrated,253064.2157201016,121.8429023681691,98.59067985405292,220.43358222222207,0.552742014804884
1936,baseline,173979.16577197498,83.47074611111101,121.62507944444441,205.0958255555554,0.4069841299061489
1936,s1_5s_visual,177883.30033353393,85.1892781813313,119.90654737422409,205.0958255555554,0.41536329640339575
1936,s2_tpm,213537.76284791992,101.51653154982587,103.57929400572948,205.0958255555554,0.49497122271914573
1936,s3_integrated,234937.86961928793,111.26152136098284,93.83430419457258,205.0958255555554,0.5424855482046115
1937,baseline,231036.87670003777,110.48351722222218,157.36952861111106,267.8530458333331,0.41247810671142643
1937,s1_5s_visual,236644.103270728,112.89231800861796,154.9607278247152,267.8530458333331,0.42147110053347403
1937,s2_tpm,277571.9239250551,132.1765176615459,135.67652817178728,267.8530458333331,0.4934665471147579
1937,s3_integrated,308177.72817213397,144.84100891853745,123.01203691479567,267.8530458333331,0.5407480376708587
1938,baseline,193559.99773497818,94.60472583333325,119.56247611111102,214.16720194444432,0.4417330243585758
1938,s1_5s_visual,198524.73497618723,96.75440422184775,117.41279772259654,214.16720194444432,0.4517704080895924
1938,s2_tpm,229302.07614960038,111.3949344585678,102.77226748587643,214.16720194444432,0.520130689700396
1938,s3_integrated,252077.80686661377,121.3648029351288,92.80239900931547,214.16720194444432,0.5666824884167428
1939,baseline,206950.23459836293,97.0787591666665,144.00004249999998,241.07880166666646,0.4026847590726572
1939,s1_5s_visual,211763.23763101795,98.82894763167009,142.24985403499642,241.07880166666646,0.40994457807334866
1939,s2_tpm,257410.0517517985,120.80788133635913,120.27092033030729,241.07880166666646,0.5011136628404065
1939,s3_integrated,282215.00156489905,131.5967280149831,109.48207365168332,241.07880166666646,0.5458660284737045
1940,baseline,195323.92513135483,90.72176138888885,115.95037694444432,206.67213833333324,0.43896464284202324
1940,s1_5s_visual,199471.31537783568,92.46660742189103,114.20553091144218,206.67213833333324,0.4474072227034073
1940,s2_tpm,228306.8914568369,106.64657702471217,100.02556130862101,206.67213833333324,0.5160181623161326
1940,s3_integrated,249817.034315117,116.13602429665885,90.5361140366743,206.67213833333324,0.5619336270153052
1941,baseline,214190.77255224242,101.83188805555557,141.52168527777758,243.35357333333317,0.4184524051186686
1941,s1_5s_visual,218952.80438673162,103.76421904668827,139.5893542866449,243.35357333333317,0.4263928309142081
1941,s2_tpm,257286.74145341074,121.46838104326308,121.88519229007005,243.35357333333317,0.4991436097668554
1941,s3_integrated,282313.233799845,132.08700702550897,111.2665663078242,243.35357333333317,0.5427781692960103
1942,baseline,222827.46492671856,108.29453972222214,148.31839611111104,256.6129358333331,0.42201512316806233
1942,s1_5s_visual,229654.85995554578,111.13702104329442,145.47591479003876,256.6129358333331,0.43309204457049094
1942,s2_tpm,269940.3664638281,131.3406641002135,125.27227173311964,256.6129358333331,0.5118240188231105
1942,s3_integrated,297698.4817182776,143.55550732801328,113.05742850531979,256.6129358333331,0.559424281795563
1943,baseline,220540.19905884418,103.54504027777774,148.53014805555546,252.0751883333332,0.41077045687199615
1943,s1_5s_visual,226234.11682648977,105.95796623183362,146.11722210149958,252.0751883333332,0.42034270382739714
1943,s2_tpm,268571.5397029234,125.57066439687904,126.50452393645415,252.0751883333332,0.4981476567651311
1943,s3_integrated,294019.2869841722,136.7922603605772,115.28292797275599,252.0751883333332,0.5426645171427547
1944,baseline,206719.4782951149,90.70996638888886,117.11774694444433,207.82771333333318,0.4364671339254928
1944,s1_5s_visual,212722.6454507685,92.9883361254378,114.83937720789541,207.82771333333318,0.447429915067653
1944,s2_tpm,239431.97894208986,105.35261894128983,102.47509439204335,207.82771333333318,0.5069228605345603
1944,s3_integrated,264431.4753989154,115.1879053087007,92.63980802463252,207.82771333333318,0.5542470898669407
1945,baseline,213665.39945491977,104.53148833333336,135.7723152777776,240.30380361111094,0.43499722751995645
1945,s1_5s_visual,218624.52772120287,106.61620723860814,133.6875963725028,240.30380361111094,0.44367257461786813
1945,s2_tpm,253234.12015552694,122.88510560450693,117.41869800660402,240.30380361111094,0.5113739514642668
1945,s3_integrated,276986.53417584137,133.56365618827587,106.74014742283508,240.30380361111094,0.5558116608275787
1946,baseline,221155.77536901922,97.91807361111105,123.38661388888882,221.30468749999986,0.442458199676006
1946,s1_5s_visual,226305.49832276814,100.00687642157972,121.29781107842022,221.30468749999986,0.4518967833502387
1946,s2_tpm,259915.2577413876,115.22609365692387,106.078593843076,221.30468749999986,0.5206672075435543
1946,s3_integrated,283249.076139769,125.12661647569247,96.17807102430739,221.30468749999986,0.5654042753870387
1947,baseline,221694.9925672422,109.15057805555558,121.46725749999979,230.61783555555542,0.47329634237791385
1947,s1_5s_visual,227020.00428008335,111.47688948253665,119.1409460730188,230.61783555555542,0.483383642960616
1947,s2_tpm,259271.9936941617,127.53568287770105,103.08215267785432,230.61783555555542,0.5530174306357061
1947,s3_integrated,281012.8670425393,137.5582058413696,93.05962971418579,230.61783555555542,0.5964768748696025
1948,baseline,214049.68722982844,96.99872694444439,141.95868388888886,238.9574108333332,0.40592474870803885
1948,s1_5s_visual,219355.89788239877,99.20557779414555,139.7518330391877,238.9574108333332,0.41516007998320237
1948,s2_tpm,259264.78166581262,118.06969246900941,120.8877183643237,238.9574108333332,0.49410349759505917
1948,s3_integrated,285058.89392224577,129.2797175801489,109.67769325318423,238.9574108333332,0.5410157279881069
1949,baseline,235429.88519551812,102.57622527777774,135.47825694444438,238.054482222222,0.43089390428710195
1949,s1_5s_visual,241947.3753271999,104.99438649462537,133.06009572759672,238.054482222222,0.4410519201928487
1949,s2_tpm,281469.1703321291,122.58678349626034,115.46769872596171,238.054482222222,0.5149526375303723
1949,s3_integrated,310270.172035119,134.0155842001851,104.038898022037,238.054482222222,0.5629618184423959
1950,baseline,209401.52347096207,97.15553944444437,132.80296249999986,229.95850194444427,0.42249161750025754
1950,s1_5s_visual,215192.74090565575,99.71176326850022,130.24673867594413,229.95850194444427,0.4336076397496693
1950,s2_tpm,247017.39906731475,114.89603179392796,115.06247015051629,229.95850194444427,0.49963811219158893
1950,s3_integrated,271204.1595084032,125.46111865321107,104.49738329123325,229.95850194444427,0.5455815618572836
1951,baseline,239626.9406685997,108.05144111111107,159.0448033333332,267.0962444444442,0.404541221969842
1951,s1_5s_visual,245891.1340783453,110.57600092317736,156.52024352126688,267.0962444444442,0.41399309508515786
1951,s2_tpm,296084.9941352757,132.54875480018077,134.54748964426344,267.0962444444442,0.49625839957383155
1951,s3_integrated,324680.5138112132,144.61560958895225,122.48063485549194,267.0962444444442,0.5414363271552183
1952,baseline,222783.81698044937,106.51551722222217,154.9586908333332,261.47420805555527,0.4073652924099913
1952,s1_5s_visual,228290.98690874275,108.95584527860059,152.51836277695483,261.47420805555527,0.4166982513833671
1952,s2_tpm,274499.0420554975,130.18439130986434,131.28981674569104,261.47420805555527,0.49788616735079333
1952,s3_integrated,301730.7711255674,142.3379058303835,119.13630222517186,261.47420805555527,0.5443669067357537
1953,baseline,200670.33162348645,93.97198416666664,112.51889055555546,206.4908747222221,0.4550902517754388
1953,s1_5s_visual,206553.03194192756,96.41811818522157,110.07275653700057,206.4908747222221,0.4669364605817386
1953,s2_tpm,229798.97289609953,107.89123905079957,98.59963567142252,206.4908747222221,0.522498823233415
1953,s3_integrated,252197.82080176508,117.51939626883392,88.97147845338819,206.4908747222221,0.5691263423961211
1954,baseline,205412.2151893551,101.95466444444442,130.37533194444433,232.3299963888888,0.43883556161119286
1954,s1_5s_visual,210660.63674240102,104.11506203448624,128.2149343544025,232.3299963888888,0.44813439354689183
1954,s2_tpm,247197.12810065792,121.51384165677014,110.81615473211865,232.3299963888888,0.5230226124282829
1954,s3_integrated,270777.67077760556,131.96868636420027,100.36131002468844,232.3299963888888,0.5680225903473207
1955,baseline,212536.69672083555,102.70290944444434,134.85007472222216,237.55298416666642,0.4323368523646426
1955,s1_5s_visual,218840.57052648935,105.3940966671938,132.15888749947268,237.55298416666642,0.4436656396336812
1955,s2_tpm,256467.21774248447,122.73179906765894,114.82118509900754,237.55298416666642,0.5166502096288157
1955,s3_integrated,283652.90307015326,134.47880771443346,103.07417645223305,237.55298416666642,0.5661002667938853
1956,baseline,213046.07517102192,103.12348083333326,141.78287749999987,244.9063583333332,0.4210731053906555
1956,s1_5s_visual,218153.69665445955,105.47147204545642,139.4348862878768,244.9063583333332,0.4306604073623234
1956,s2_tpm,249988.04038392333,120.86650305593429,124.03985527739881,244.9063583333332,0.4935212947449378
1956,s3_integrated,272857.24835866544,131.31053013897596,113.59582819435714,244.9063583333332,0.5361662760925706
1957,baseline,202946.61446049332,94.06254027777774,139.63940305555548,233.7019433333332,0.4024893372136606
1957,s1_5s_visual,208583.29714105453,96.59046071041831,137.1114826229149,233.7019433333332,0.41330619391833484
1957,s2_tpm,238362.5978336622,110.61297276695292,123.08897056638025,233.7019433333332,0.4733078860588835
1957,s3_integrated,263755.8847934399,121.54769593406851,112.15424739926462,233.7019433333332,0.5200970697992995
1958,baseline,200307.53974702448,96.53345166666658,153.30752444444437,249.84097611111088,0.38637958100089875
1958,s1_5s_visual,205121.4587252946,98.5875419182378,151.2534341928732,249.84097611111088,0.39460117172450254
1958,s2_tpm,255104.11421394232,122.1791309465627,127.66184516454821,249.84097611111088,0.48902759206410723
1958,s3_integrated,280052.9490614892,133.52150567057393,116.31947044053703,249.84097611111088,0.534425968665738
1959,baseline,213744.2437781084,97.8539394444443,153.84116055555555,251.69509999999985,0.3887796760622052
1959,s1_5s_visual,219704.69411814626,100.19638864102012,151.49871135897973,251.69509999999985,0.39808636974267747
1959,s2_tpm,262933.7113724054,121.11459035780605,130.5805096421937,251.69509999999985,0.4811956623621442
1959,s3_integrated,290971.86089786945,133.00638731298986,118.68871268700995,251.69509999999985,0.5284424977402815
1960,baseline,216860.20843179262,100.36255444444441,128.16219472222213,228.52474916666654,0.43917586524183644
1960,s1_5s_visual,221351.72876791368,102.09995121011013,126.4247979565564,228.52474916666654,0.44677852872577534
1960,s2_tpm,253363.32763004024,117.82202506446745,110.70272410219904,228.52474916666654,0.5155766519561437
1960,s3_integrated,278287.0856073144,128.11511278932795,100.40963637733857,228.52474916666654,0.560618109226724
1961,baseline,214753.89541198194,101.67194777777775,139.2954538888888,240.96740166666646,0.4219323737341948
1961,s1_5s_visual,219408.2846914041,103.49936512621142,137.4680365404551,240.96740166666646,0.4295160441219494
1961,s2_tpm,264766.60243477864,124.91451066752278,116.05289099914371,240.96740166666646,0.5183875902032539
1961,s3_integrated,289691.9378552666,135.76598105155253,105.20142061511393,240.96740166666646,0.5634205295509618
1962,baseline,193248.89200346154,94.36519999999994,120.67826472222217,215.04346472222207,0.43881919463069585
1962,s1_5s_visual,197831.66310436375,96.1328976035999,118.91056711862217,215.04346472222207,0.447039382144338
1962,s2_tpm,233765.34968997817,113.35779004847792,101.68567467374416,215.04346472222207,0.5271389679054209
1962,s3_integrated,255170.74526431834,122.79325280089998,92.25021192132209,215.04346472222207,0.5710159709318096
1963,baseline,194862.51915760725,93.17138888888881,138.96941222222213,232.14080111111096,0.40135722993517897
1963,s1_5s_visual,200100.5407080038,95.37342542121971,136.76737568989128,232.14080111111096,0.41084300977995913
1963,s2_tpm,238561.30194883572,113.63060917017924,118.5101919409317,232.14080111111096,0.48949003633269766
1963,s3_integrated,261654.15099450623,123.95449721613717,108.18630389497379,232.14080111111096,0.5339625633358958
1964,baseline,208430.36004251047,96.46231083333326,142.57825638888883,239.04056722222197,0.4035394994007771
1964,s1_5s_visual,214097.816223554,98.80621281676599,140.23435440545606,239.04056722222197,0.41334495631827906
1964,s2_tpm,253202.52283788862,117.38133291429999,121.65923430792209,239.04056722222197,0.4910519343153058
1964,s3_integrated,280862.5139886906,129.38091328170594,109.65965394051608,239.04056722222197,0.54125086291913
1965,baseline,201848.01592515135,96.59718472222231,129.66381638888868,226.26100111111086,0.4269281239270481
1965,s1_5s_visual,206090.19668565638,98.36417345860644,127.89682765250461,226.26100111111086,0.43473763916700064
1965,s2_tpm,246320.0836334402,117.07188828647507,109.18911282463586,226.26100111111086,0.5174196512503899
1965,s3_integrated,269584.18751888984,127.38470688985736,98.87629422125362,226.26100111111086,0.562998953705248
1966,baseline,234727.41328177616,108.88092305555546,157.15157111111102,266.0324941666664,0.4092767817578809
1966,s1_5s_visual,241231.55166904177,111.50639629859857,154.52609786806792,266.0324941666664,0.4191457763379125
1966,s2_tpm,282448.46944792505,130.42126060045183,135.61123356621462,266.0324941666664,0.49024560330116795
1966,s3_integrated,310971.06390327925,142.56126763814848,123.471226528518,266.0324941666664,0.535879152976085
1967,baseline,218889.18469018058,102.3922538888888,152.0209230555555,254.41317694444422,0.4024644286064162
1967,s1_5s_visual,224555.98698888635,104.57931399139886,149.83386295304538,254.41317694444422,0.41106091770645853
1967,s2_tpm,265064.09476773674,122.75463324460122,131.658543699843,254.41317694444422,0.4825010823688859
1967,s3_integrated,291406.76684772596,133.59468284854026,120.81849409590399,254.41317694444422,0.5251091333123563
1968,baseline,210930.04775213488,90.8795705555556,137.86193499999982,228.74150555555542,0.3973024936372262
1968,s1_5s_visual,217255.66031253553,93.10214822135671,135.63935733419873,228.74150555555542,0.4070190409704399
1968,s2_tpm,255419.8006828211,109.2706247259565,119.47088082959893,228.74150555555542,0.47770353028220963
1968,s3_integrated,283590.36407567415,119.91698106772299,108.82452448783243,228.74150555555542,0.5242467071136692
1969,baseline,213219.39083395666,98.61881055555553,145.77943944444436,244.3982499999998,0.4035168441490707
1969,s1_5s_visual,218166.1865665451,100.55632621325945,143.84192378674044,244.3982499999998,0.41144454272180564
1969,s2_tpm,257871.12085787038,119.2934943292599,125.10475567073996,244.3982499999998,0.4881110823390102
1969,s3_integrated,284062.84411163756,130.25024432611087,114.14800567388889,244.3982499999998,0.5329426226501662
1970,baseline,216422.63504948374,105.39480361111104,143.90477527777765,249.2995788888887,0.42276366482786903
1970,s1_5s_visual,222078.5451200399,107.9285893322951,141.3709895565936,249.2995788888887,0.43292728296343497
1970,s2_tpm,262398.6088991561,127.00943025192431,122.29014863696432,249.2995788888887,0.5094650814012471
1970,s3_integrated,287467.07199851586,138.4264154881838,110.87316340070487,249.2995788888887,0.5552613289807425
1971,baseline,216981.78255570555,101.65944833333323,150.68450138888886,252.34394972222202,0.40286065287176115
1971,s1_5s_visual,222953.69358443096,103.953173208672,148.39077651355004,252.34394972222202,0.41195032939407794
1971,s2_tpm,270139.44050834794,125.809074288087,126.53487543413505,252.34394972222202,0.4985618812203602
1971,s3_integrated,299230.2015808368,138.10872881084416,114.23522091137787,252.34394972222202,0.5473035076247044
1972,baseline,225105.73618628964,106.98386388888876,147.96757694444446,254.95144083333307,0.419624472563096
1972,s1_5s_visual,231933.01182574217,109.92624844525179,145.02519238808145,254.95144083333307,0.43116543325249457
1972,s2_tpm,270965.4177439393,127.72044573894108,127.23099509439206,254.95144083333307,0.5009598899361959
1972,s3_integrated,297388.30572936224,139.39603334968172,115.5554074836514,254.95144083333307,0.5467552287370979
1973,baseline,208133.04678862428,99.95336361111107,140.37443527777768,240.32779888888868,0.41590429435640425
1973,s1_5s_visual,213145.99850916248,102.09019652170367,138.23760236718513,240.32779888888868,0.424795620788352
1973,s2_tpm,253315.42914050067,120.95183258685671,119.37596630203198,240.32779888888868,0.5032785767857703
1973,s3_integrated,278676.97660944896,132.1671030233039,108.16069586558488,240.32779888888868,0.5499451317506928
1974,baseline,198945.5290607247,95.88775611111107,147.22708166666655,243.1148377777776,0.3944134261305703
1974,s1_5s_visual,203388.07840513793,97.7734763346267,145.341361443151,243.1148377777776,0.40216992606596
1974,s2_tpm,246369.49945338254,117.12962336730152,125.98521441047603,243.1148377777776,0.4817872263081097
1974,s3_integrated,270436.49696738843,127.66013721007015,115.45470056770745,243.1148377777776,0.5251022042791136
1975,baseline,200142.86872068007,102.50280944444438,126.16736083333325,228.67017027777754,0.44825614692082
1975,s1_5s_visual,204335.27230344008,104.33923344621918,124.33093683155847,228.67017027777754,0.45628703262639325
1975,s2_tpm,237736.83452740332,121.09068732681817,107.57948295095942,228.67017027777754,0.5295429971461648
1975,s3_integrated,258099.32372469458,130.67699199427744,97.99317828350019,228.67017027777754,0.5714649699850982
1976,baseline,202831.97450533698,100.26674388888884,136.08522027777764,236.3519641666665,0.4242264042205484
1976,s1_5s_visual,206808.5444797725,101.99823922593978,134.3537249407267,236.3519641666665,0.4315523231870181
1976,s2_tpm,249153.57402445257,120.90927172021613,115.4426924464504,236.3519641666665,0.5115644887763888
1976,s3_integrated,272010.38535231934,131.18430288025323,105.16766128641325,236.3519641666665,0.5550379212746758
1977,baseline,213892.90910683703,109.81195694444436,139.71907833333324,249.53103527777765,0.4400733432705147
1977,s1_5s_visual,219060.2851033712,112.26612646466978,137.26490881310795,249.53103527777765,0.4499084706625581
1977,s2_tpm,249921.71095021153,127.9626072026846,121.56842807509298,249.53103527777765,0.5128123924955338
1977,s3_integrated,272850.2133036584,138.91683247872874,110.61420279904885,249.53103527777765,0.5567116423978552
1978,baseline,242914.37999274253,115.823455,171.5783705555553,287.40182555555526,0.40300180688174203
1978,s1_5s_visual,248067.59712858405,118.00323874539721,169.39858681015812,287.40182555555526,0.41058625329638687
1978,s2_tpm,310146.6214141575,144.0230799521723,143.37874560338298,287.40182555555526,0.501120964258915
1978,s3_integrated,340974.1791319199,156.8269248781714,130.57490067738402,287.40182555555526,0.5456712899266414
1979,baseline,192569.55783129405,95.78828250000001,144.95083361111097,240.7391161111109,0.39789247400821154
1979,s1_5s_visual,197022.2666689994,97.75479593343377,142.9843201776772,240.7391161111109,0.4060611233959834
1979,s2_tpm,240363.415300128,118.08014627978115,122.6589698313298,240.7391161111109,0.49049007152324325
1979,s3_integrated,263819.67519359366,128.6093301503001,112.12978596081082,240.7391161111109,0.5342269766037592
1980,baseline,219552.53206285014,103.55536805555553,139.13225138888882,242.68761944444424,0.42670231094858674
1980,s1_5s_visual,223891.08268050555,105.35375200463798,137.33386743980634,242.68761944444424,0.4341125939832107
1980,s2_tpm,265933.76627042406,125.48923606486531,117.19838337957891,242.68761944444424,0.517081325994844
1980,s3_integrated,291401.3352979717,136.82170855301504,105.86591089142921,242.68761944444424,0.5637770433705049
1981,baseline,235373.0936799647,111.12751694444438,133.93166527777768,245.059182222222,0.45347216103770754
1981,s1_5s_visual,241731.0205468685,113.72641225991575,131.33276996230632,245.059182222222,0.464077335232383
1981,s2_tpm,280270.037904123,131.48468982039427,113.57449240182773,245.059182222222,0.5365425960703757
1981,s3_integrated,306551.97383288224,142.8990247708745,102.16015745134756,245.059182222222,0.5831204669625164
1982,baseline,234565.90750238945,113.16150083333336,148.96923694444433,262.13073777777765,0.4316987080289167
1982,s1_5s_visual,240113.19810825007,115.4861541870364,146.64458359074123,262.13073777777765,0.4405670054800679
1982,s2_tpm,283777.9660749971,135.98384990180435,126.14688787597322,262.13073777777765,0.5187634653402806
1982,s3_integrated,309753.3714920582,147.52858067128452,114.60215710649308,262.13073777777765,0.5628053463777775
1983,baseline,210321.04253615715,102.55895361111101,132.91078194444444,235.4697355555554,0.43555046838243816
1983,s1_5s_visual,215150.31735556206,104.77420213707573,130.6955334184797,235.4697355555554,0.44495825287218665
1983,s2_tpm,252316.69447905073,123.18573515913857,112.28400039641672,235.4697355555554,0.5231489085784226
1983,s3_integrated,275668.4852380197,134.03213113354224,101.43760442201312,235.4697355555554,0.5692117112940803
1984,baseline,246677.94252994916,116.5064230555555,160.85416888888872,277.3605919444441,0.42005398906450264
1984,s1_5s_visual,251524.84694451923,118.40477509680736,158.95581684763692,277.3605919444441,0.4268983357250841
1984,s2_tpm,309386.24322869006,145.37456668602923,131.98602525841503,277.3605919444441,0.5241356231138563
1984,s3_integrated,337663.391629013,157.70623864773222,119.65435329671203,277.3605919444441,0.568596416463234
1985,baseline,207415.1576827497,96.71521166666663,159.6021833333332,256.31739499999986,0.3773259776874164
1985,s1_5s_visual,212005.78714952353,98.63481316607472,157.6825818339251,256.31739499999986,0.38481513580486715
1985,s2_tpm,256783.42534815543,120.35118823751037,135.96620676248952,256.31739499999986,0.4695396823828926
1985,s3_integrated,284719.7348748416,132.36706308544618,123.9503319145536,256.31739499999986,0.5164185719250395
1986,baseline,217016.1508741026,104.9156447222222,140.59341611111097,245.5090608333332,0.42733919622398564
1986,s1_5s_visual,222884.45332186285,107.33517994270436,138.17388089062882,245.5090608333332,0.43719437310531745
1986,s2_tpm,261291.10709005746,125.69154135667362,119.81751947665954,245.5090608333332,0.511962943159971
1986,s3_integrated,286542.94186030526,136.75778220171466,108.75127863161852,245.5090608333332,0.5570376170130614
1987,baseline,206519.48619882186,103.7747805555555,128.6466347222221,232.42141527777756,0.4464940566321286
1987,s1_5s_visual,210961.00776526998,105.95388347896032,126.46753179881733,232.42141527777756,0.4558697112842633
1987,s2_tpm,243245.94993489262,121.80949371505793,110.61192156271969,232.42141527777756,0.5240889423613473
1987,s3_integrated,263753.31863270025,131.76664481255193,100.6547704652257,232.42141527777756,0.5669298788800143
1988,baseline,191140.01771648516,95.61324666666668,118.63557861111093,214.24882527777757,0.44627197625332293
1988,s1_5s_visual,196567.35478169064,98.0176025368074,116.23122274097027,214.24882527777757,0.4574942355447026
1988,s2_tpm,226177.0776877756,112.48779901188813,101.7610262658895,214.24882527777757,0.5250334458825883
1988,s3_integrated,247488.17324051092,122.16728808260527,92.08153719517234,214.24882527777757,0.5702121723384626
1989,baseline,206407.60904276307,97.55489472222213,128.66042416666662,226.21531888888873,0.4312479596933868
1989,s1_5s_visual,211015.06356127068,99.42772106273564,126.78759782615307,226.21531888888873,0.4395269142297655
1989,s2_tpm,247062.28321956223,115.91054216220486,110.30477672668388,226.21531888888873,0.5123903311744206
1989,s3_integrated,269224.025511544,125.27251145005883,100.9428074388298,226.21531888888873,0.5537755447569381
1990,baseline,204241.52675814275,96.59117083333331,138.0237374999998,234.61490833333315,0.4117009081797127
1990,s1_5s_visual,208263.10326228585,98.31544317717933,136.29946515615384,234.61490833333315,0.4190502806304874
1990,s2_tpm,250821.22549647815,118.19642120989914,116.41848712343402,234.61490833333315,0.5037890475483747
1990,s3_integrated,275851.38087780273,128.906048255821,105.70886007751218,234.61490833333315,0.5494367309032021
1991,baseline,228913.47260670067,107.06889555555554,132.9258299999999,239.9947255555554,0.44613020268551945
1991,s1_5s_visual,235537.81286616754,109.74705646347378,130.24766909208162,239.9947255555554,0.4572894517136748
1991,s2_tpm,274370.33925246366,127.66282418859142,112.33190136696395,239.9947255555554,0.5319401244884412
1991,s3_integrated,301695.7634166048,139.25988133014647,100.73484422540893,239.9947255555554,0.580262257879954
1992,baseline,219027.72654819768,104.65540027777777,124.03532916666657,228.69072944444426,0.45762852098122175
1992,s1_5s_visual,222808.284170628,106.22499255801701,122.46573688642731,228.69072944444426,0.4644919049235977
1992,s2_tpm,256539.62473282655,122.14293669799643,106.54779274644787,228.69072944444426,0.5340965809795476
1992,s3_integrated,278663.4087292895,132.0348846154519,96.65584482899241,228.69072944444426,0.5773512767054559
1993,baseline,203999.36436262683,93.7600316666666,132.88301194444446,226.64304361111104,0.41369031307021364
1993,s1_5s_visual,209475.59816730933,96.06773311300933,130.57531049810171,226.64304361111104,0.4238724100345591
1993,s2_tpm,241495.94271611766,111.25620342532306,115.38684018578785,226.64304361111104,0.4908873515492659
